ID,sentiment
85,1
22433,1
20168,1
34820,1
51240,1
19831,1
50718,1
860,0
15233,1
56654,0
18290,1
37669,0
17994,1
53069,1
50209,1
39774,1
4885,0
45987,1
5672,0
25430,0
5523,0
49078,0
30470,1
34839,0
21282,1
42491,0
35517,1
48467,0
44936,1
21652,1
46743,0
36986,1
55675,0
39923,0
58069,1
137,1
48509,0
42871,0
37351,1
58477,1
7001,1
52696,0
57175,0
42855,1
26408,0
31670,1
9901,0
52338,0
8380,1
14662,0
37557,0
5800,0
50094,0
41225,1
6741,1
9798,0
1163,1
24386,1
10740,1
51208,1
40560,0
45780,0
21305,1
39106,0
50541,0
5183,0
7793,1
49644,0
33598,0
43044,1
2188,1
50808,0
16551,0
30141,1
21443,0
40035,1
14711,1
49553,1
14775,0
27939,1
41199,1
52090,0
6614,0
37731,1
31597,0
45155,1
10763,1
28422,1
36471,0
20271,1
9085,1
36784,1
56651,0
19251,1
54258,0
58636,0
36913,0
37312,1
39059,1
34628,1
10841,1
5644,0
14948,1
29219,0
1104,1
34303,0
1680,1
53840,0
34762,0
26232,0
53024,1
17494,0
50201,1
15756,1
22012,1
31417,0
27788,1
54228,1
1026,1
37681,0
6704,0
37643,0
42749,0
54959,0
10408,0
19141,0
18862,1
28483,0
32381,1
12837,0
52290,0
47753,1
19739,0
32533,1
57365,0
39278,0
50959,1
29938,1
57127,1
22348,0
57268,1
42742,1
53964,1
10248,1
26965,1
1669,0
23707,0
7475,0
5611,0
44644,1
56769,1
4778,0
43694,1
35957,1
28592,1
38826,1
22395,1
57800,1
18476,0
45348,1
2261,1
38467,0
43203,0
42255,0
52743,0
32910,0
10298,1
14671,1
18624,0
17014,1
54127,0
37245,0
45904,1
47489,1
18269,0
54922,1
9172,0
15368,1
39043,1
33253,0
51786,0
54327,1
51674,1
993,1
6603,0
56441,1
36597,0
47070,1
7313,1
34576,1
18918,0
6146,0
43468,0
31183,1
50039,1
45551,0
48720,1
35420,0
53703,1
57352,0
49595,0
42549,0
28502,1
17801,0
12148,1
21461,0
30751,0
35329,1
43783,0
53575,1
39655,0
48304,0
50436,0
43232,1
34928,0
40028,0
40264,0
24836,0
16743,0
26322,0
21536,1
52667,1
15478,1
17350,0
14868,0
16573,0
44737,0
40387,0
46784,0
6673,1
8982,0
3988,0
38726,0
31922,1
36785,1
27262,0
6205,0
38545,0
48041,1
29368,0
53545,1
47764,1
22594,0
52411,1
2348,1
53066,1
3405,1
50883,0
39271,0
27570,0
29990,1
2045,1
579,1
30015,0
24988,0
46660,0
21678,0
43361,0
35595,0
30982,1
19503,0
35967,1
54316,0
52249,0
50129,1
35803,0
37800,0
57723,0
46899,0
34582,0
41711,0
31341,0
14475,0
43795,1
14459,0
42794,0
43131,1
55884,1
19970,1
16824,1
50199,0
3611,0
34900,0
26482,1
25516,0
15994,1
46610,0
53522,0
649,1
11253,1
24929,0
30617,1
20336,0
25353,1
56375,1
38099,0
55580,1
31111,1
17897,1
42392,1
286,1
45200,1
46294,0
57411,1
24045,1
11358,1
39669,1
27656,1
30762,1
54563,0
38040,1
31531,1
31798,0
31263,0
37574,0
55190,1
16744,0
52042,1
13600,0
39878,1
48603,0
38196,1
51996,1
46012,1
24410,1
44426,1
51706,1
31440,1
51080,0
39572,1
28946,0
34315,0
55866,0
35555,0
7669,1
22196,0
40842,1
27221,1
41045,1
52584,1
11554,0
4414,0
55900,1
16340,0
47555,0
21607,0
37955,0
34151,1
15534,0
49185,1
41230,1
2039,1
24864,0
20798,0
43615,1
14489,0
18973,1
42270,0
11314,0
53687,0
31644,1
56152,1
31704,0
41623,0
32783,1
41890,1
25211,1
319,1
27023,1
35989,0
33434,1
26238,0
17587,0
47242,1
19125,0
5704,1
19818,0
40980,1
41188,0
56427,1
48586,0
56124,1
58108,1
21553,0
35685,0
16616,1
24569,1
37483,1
53983,1
28284,0
35965,0
51272,0
34979,1
39348,0
45371,1
41506,0
48171,0
15815,1
11274,0
50847,0
23216,1
44803,1
33365,0
44002,0
9620,0
2042,1
42027,0
21062,0
46794,0
39331,1
14769,1
25679,0
4841,0
11552,0
999,1
47092,1
28047,0
28667,0
14897,1
28800,1
12547,0
16755,1
44854,0
22843,0
48614,0
4947,1
24178,1
31693,0
27188,0
24899,1
53080,1
40839,0
42185,0
31794,0
44206,1
31095,1
27198,1
39402,1
35527,1
20358,1
4861,0
36248,0
53639,1
33080,0
7172,1
50990,1
44038,1
19472,0
38744,1
2566,1
46136,0
43881,1
26565,0
6679,0
40045,1
37905,1
12336,1
691,1
37838,0
46932,1
17595,0
22368,0
13811,1
58063,0
27195,0
21,1
46479,0
23798,0
17262,0
21518,1
3368,1
3356,1
44483,0
44146,0
20364,0
4168,0
45718,0
31491,0
40490,1
27233,0
34496,0
33096,0
56739,1
17353,1
47497,1
52773,1
18388,0
58033,1
24909,1
13560,1
51560,1
21627,0
41527,0
28390,1
33457,0
18727,1
40394,0
41353,1
22185,1
5592,0
39437,0
1888,1
2884,1
23732,0
11991,0
31282,0
9018,1
53789,0
31433,0
8647,0
1007,1
47851,1
7499,1
17215,0
27624,0
10683,1
8030,1
21692,1
20532,1
23857,1
34032,0
57678,1
57946,0
43072,1
49876,0
16060,1
44523,0
28005,0
38774,0
17878,1
5009,0
43216,1
47844,1
41493,0
54808,1
50266,1
8075,0
53753,1
3041,1
3498,1
27833,1
17556,0
7202,1
19175,0
10006,1
459,1
21201,1
48922,1
20902,1
17370,0
54932,0
45967,0
43667,1
34318,0
27106,0
48253,1
1726,1
1097,1
17585,0
16192,0
55398,1
7087,1
2821,1
56691,0
29599,1
32564,0
24282,0
5825,0
17072,1
35076,1
49641,0
54449,0
35994,1
48514,0
47508,0
37674,1
30166,0
34289,0
26853,1
58544,1
14597,1
659,1
36082,1
9446,1
12295,0
38373,0
25117,1
39711,0
2747,1
33216,1
6900,0
12725,1
44635,0
7526,1
20992,1
37440,0
32572,1
30375,0
38910,0
42898,1
40420,1
11041,0
19699,1
49786,0
21528,1
36307,0
5280,0
30706,0
24770,1
2226,1
22522,0
46681,1
17771,1
24211,0
42026,0
43403,1
36149,0
50912,0
48180,0
52171,1
20339,1
3778,1
6931,1
17094,0
13101,1
36983,1
15919,1
16922,0
18984,1
18896,0
48450,0
47619,1
14282,0
25389,0
27589,0
27388,1
52364,0
27497,0
31480,0
40601,0
17760,1
10642,1
2477,1
29607,1
33383,0
29631,0
32139,0
2774,1
34242,0
40604,1
41431,0
44884,0
14205,0
9264,1
53329,0
49230,0
7123,1
51470,0
49055,0
2294,1
5428,0
10574,1
56265,1
49815,1
45972,0
45873,0
41415,1
21092,0
10151,0
40513,0
15800,1
19735,1
48199,1
6592,0
10570,0
46181,0
14849,1
46517,0
10517,1
43984,0
5695,0
48889,1
13110,1
24169,1
16556,0
54569,1
45684,0
38823,0
28537,1
14119,0
46018,1
20679,0
30696,1
9458,0
32343,0
6557,0
31178,0
46542,1
10619,1
25071,0
41032,1
38752,0
24811,0
50599,0
47289,0
56340,1
12118,1
43730,0
25447,1
26606,1
5733,0
3866,0
21077,0
56988,1
8479,0
38861,0
34031,0
29260,1
25025,0
8214,1
23687,1
18860,1
4797,0
44441,1
45541,0
29584,1
44176,0
46173,0
32884,0
3123,0
35966,0
5550,0
17066,1
13584,1
37964,1
35453,0
9191,1
45746,0
29657,1
48423,1
208,1
45361,0
45759,1
19496,1
25387,1
28165,1
25164,0
5090,0
56079,0
14753,1
48799,1
10111,1
29189,1
27884,1
56918,0
22381,1
45856,0
40678,0
15489,0
43516,1
15432,0
10326,0
5189,0
46007,0
40826,0
11482,1
2059,1
46072,1
38874,1
4551,0
18467,0
16564,0
5072,0
50994,1
31110,0
50164,1
192,1
24965,0
43903,1
49963,1
35638,0
21106,1
19714,1
51396,1
13705,0
18955,1
27395,0
9897,0
42720,1
25588,1
35642,1
34505,0
38762,1
19331,0
2106,1
36150,0
4411,0
29737,1
3629,0
15917,1
7540,1
21799,0
5217,0
11907,0
15261,0
57477,1
36918,1
36625,0
52999,0
39124,1
10870,0
21523,1
34472,0
41156,1
15645,0
5559,0
13059,0
19216,1
30176,1
26136,0
26099,1
33418,1
14247,0
14317,1
12722,1
49411,0
56797,0
10427,1
11344,1
55060,0
40352,0
14198,1
2932,1
18242,0
28440,1
4136,0
2769,1
13442,0
4352,0
51750,1
17843,0
31498,1
39374,1
21035,0
52314,0
38361,1
36163,0
33407,0
18132,0
9800,1
30712,0
58308,1
29312,1
36676,1
47012,1
23481,0
37366,1
32257,1
18423,0
11868,1
46544,1
6854,0
26470,1
18307,1
23462,1
21048,1
48647,1
17744,1
40183,0
14611,0
43654,1
58236,1
10873,1
6275,0
12882,1
28326,1
51134,0
38974,0
33018,1
6025,0
21962,1
23196,1
1349,1
416,1
21684,0
37566,0
44928,1
26176,0
128,1
46967,0
33887,1
5132,0
58611,1
30914,0
16935,0
5055,0
58413,0
25652,0
40061,0
39945,1
35985,1
57985,1
9865,1
16398,1
17684,1
34994,1
40189,0
47352,0
15544,1
19057,0
52223,0
12275,1
42284,0
32344,0
21964,1
9590,1
29360,0
49987,0
25737,0
56741,0
14270,1
22742,1
14181,0
35117,0
19642,1
41595,1
23871,1
13253,0
46817,0
16979,0
768,1
46451,0
45372,0
25779,0
1243,1
13314,0
53217,1
26180,1
25026,1
31939,0
54678,1
51708,1
34842,1
44009,1
13027,0
14244,0
10065,0
47270,0
24512,1
29504,0
41497,0
15120,1
54754,1
37238,1
17251,1
17709,1
52272,1
15303,0
44088,1
9721,1
2236,1
47044,1
32709,0
40046,1
5146,0
43950,0
1750,0
58126,1
50807,0
11257,0
33524,1
28933,1
33111,1
57895,1
635,1
15286,1
22236,0
53296,0
5996,1
33762,0
50150,1
20982,1
14407,1
25369,1
24314,0
42006,0
5492,1
3139,1
46380,1
45461,0
14946,1
40506,0
41273,1
23738,0
31336,0
48377,0
25946,0
13828,1
58139,0
33541,1
398,0
3249,1
34389,0
49565,1
40853,1
38622,1
7560,1
14759,0
4481,0
8485,0
8123,1
47355,1
35880,0
48197,0
44951,1
7131,1
30882,0
19103,1
16900,1
18795,1
51367,1
37727,0
37173,1
14337,0
34402,0
43282,1
26468,0
1228,1
49718,1
18998,0
48322,1
29719,1
35119,1
20971,1
11699,1
30760,1
12507,0
21688,1
49184,1
35716,0
10395,0
11480,0
13044,0
51153,0
50399,1
7787,1
2374,1
34239,0
18978,0
15889,0
32052,1
41066,0
20712,0
28156,1
29703,0
53742,1
29744,1
7394,0
48392,0
21328,0
39962,0
31430,0
6291,1
53425,0
11585,1
39838,0
22967,1
51395,0
33113,0
34645,1
44820,1
48631,0
33534,0
37029,1
13647,0
27708,0
595,0
10938,0
29089,0
17601,0
49476,0
13033,1
4644,1
51422,1
57441,0
13448,0
17020,0
8026,1
4195,0
25497,1
32416,0
5951,1
45309,0
57125,0
11541,0
24421,1
58268,1
29476,1
22209,1
46293,0
49312,1
57777,0
38301,1
3746,1
43838,0
28932,1
17653,0
37879,0
26453,0
24403,0
34060,0
30933,0
54749,1
18183,0
40565,0
48790,1
34985,1
18922,0
14909,0
38755,0
24721,1
7447,0
46647,1
12623,1
26902,0
8594,0
25349,0
30467,0
54235,0
56733,0
29049,1
42546,0
4687,0
32243,1
27305,1
1342,1
37733,0
47606,1
28466,0
8073,1
28217,0
56838,0
26941,1
54143,0
22580,1
54813,0
33437,1
18631,1
29479,1
45227,1
53368,0
4916,0
5709,0
8173,1
6363,1
1920,1
7671,1
53761,0
28693,0
31411,0
27065,1
6402,0
28000,1
19357,0
41635,0
32535,0
23900,0
11453,1
11871,0
22315,0
2230,1
48980,1
40551,1
20183,1
15520,0
46570,0
18302,1
39478,0
56367,1
41916,1
36304,1
12746,1
388,0
11825,1
50075,0
42005,1
58311,1
5841,1
4062,0
27831,0
41278,1
34652,1
52384,1
47512,0
7931,1
16790,0
7392,0
39252,1
19108,1
35593,0
53802,0
54841,0
33781,1
7971,1
5008,0
4279,0
15131,1
26693,0
17004,0
3947,0
24713,1
34194,0
58390,0
37142,1
20166,0
36247,0
44122,0
28877,1
24216,1
43401,0
6302,0
38386,1
28692,0
13659,0
15001,1
3596,0
50491,1
36204,1
45347,1
24629,0
3208,0
47052,0
9686,1
7073,1
20782,0
14215,0
6219,1
53960,1
22092,1
47213,1
36591,1
48987,0
24210,0
9424,0
10339,1
29911,0
43416,0
57453,0
6042,0
116,1
27489,0
52973,1
56810,1
46210,0
40753,1
44303,1
31778,1
28930,0
6105,0
49038,0
26199,0
50953,1
52109,1
880,1
19790,1
54778,1
51462,1
46464,1
53536,1
45432,1
45782,0
43311,1
36693,1
19100,0
6843,0
57497,1
10977,0
34049,1
8579,0
56581,0
12571,1
38880,0
22049,0
36726,1
40686,1
12252,0
30591,1
23587,0
46568,1
43392,0
3366,1
33632,1
17589,1
2400,1
8218,1
22147,1
36549,0
23285,0
31053,1
8609,0
55117,0
38991,0
31553,0
1533,1
51093,0
3533,0
44081,1
39841,1
55583,1
15122,0
42382,0
10854,0
15546,1
31962,0
7079,1
17603,0
14570,0
50825,1
10079,1
8202,1
708,1
54356,1
29864,0
4980,0
53087,1
15536,1
42843,0
8756,0
22563,1
7310,1
56040,0
45725,1
43602,1
514,1
11759,0
10627,0
14471,0
39972,0
42386,1
24805,0
18720,0
50306,0
48543,1
53683,1
44866,0
48390,0
50425,1
53637,0
3265,1
5938,0
14911,0
49538,1
53808,0
7090,1
6955,1
1208,1
53815,0
25662,0
971,1
48401,0
6336,1
55341,0
35812,1
26384,1
52872,1
38275,0
47152,1
34918,1
9883,1
44400,1
9273,0
36345,0
34760,0
11656,1
18763,0
29952,0
34119,1
26901,0
20489,0
32543,0
9932,0
7518,1
40640,0
50272,0
30811,1
43352,0
20096,0
34440,0
36447,1
56686,0
11219,1
30862,1
36033,1
23015,0
10419,0
12668,0
47661,1
17505,1
43567,0
10819,1
23971,1
8274,1
47214,0
49206,1
56711,1
35131,1
3294,1
57337,1
57719,0
45233,1
4162,0
8668,1
40259,1
5909,1
44278,0
42706,1
56247,1
10481,0
939,1
53505,1
3970,0
37687,0
36880,0
43911,1
17998,1
36317,0
50524,0
20522,0
18329,0
45433,1
31188,1
55662,1
7568,1
55912,1
35160,0
49742,0
57202,0
46158,1
48485,0
35069,1
557,1
55511,0
58048,1
22612,1
22589,1
36698,0
37377,0
18286,0
4224,0
27827,1
45740,1
46838,1
54777,0
53704,0
53405,1
26496,0
12756,0
33072,0
11936,1
25650,1
44751,1
6130,0
22498,1
43281,0
9698,1
41517,1
6934,1
35809,0
16378,1
20605,0
4349,1
9356,0
2742,1
40137,0
53334,1
30198,1
13124,0
45778,0
19575,0
11673,0
2113,1
27229,1
52382,0
50081,0
7259,1
28227,1
28775,0
15399,0
4430,0
53439,0
10515,0
15621,1
45013,1
41059,0
11581,1
23307,0
52246,1
3218,1
9522,1
50904,0
34667,1
44537,0
57844,1
36552,0
27596,0
11957,0
39535,1
54463,1
18838,0
38191,1
21975,0
48217,0
8086,1
42660,0
27067,1
49237,1
8279,1
29983,1
26080,1
32945,0
17040,0
13481,0
4012,0
4996,0
30348,1
55831,0
4959,1
40787,1
27766,1
32584,0
18370,1
27983,0
31364,1
4008,1
53361,0
981,1
50955,1
20178,1
23607,1
19744,1
2804,1
39115,0
36941,1
529,1
32122,1
4482,0
29259,0
11997,0
51050,1
32571,0
4199,1
23503,0
46851,0
2793,1
18621,1
35956,0
28921,1
46999,0
13204,0
6747,1
1371,1
26635,0
11088,1
50701,1
45755,1
4771,0
54130,0
52453,1
28673,0
30878,1
7023,1
41121,0
4560,0
12678,0
21973,1
3328,1
30964,0
9658,0
46300,0
22473,1
20065,1
14592,0
55459,0
35367,0
30232,1
13525,1
24771,1
12936,0
49812,0
12090,1
19981,0
940,1
45269,0
25033,0
18794,1
36621,0
7051,1
22431,0
44589,0
22774,1
29358,0
37607,0
31768,1
2680,0
14679,0
10195,0
42888,1
43092,1
51522,0
50408,0
6280,0
15954,1
13446,0
23294,0
6409,0
17541,0
45137,1
14728,0
12100,0
58072,1
44586,0
31355,1
48917,1
52269,1
51811,0
42651,0
21763,1
26208,1
51799,1
46140,1
9814,0
19649,1
26604,0
5848,0
9110,0
39055,1
48979,0
40714,1
11459,1
50651,0
14721,1
30763,0
57381,0
11723,1
11324,1
1910,1
31504,1
51575,0
15745,1
41921,1
31655,0
22252,0
34668,1
1148,1
57349,0
51046,0
50892,0
6233,0
9242,0
38504,1
41632,0
37283,1
48711,0
23945,0
4346,0
46722,1
4650,0
39709,1
7081,1
5886,0
4540,0
6114,0
50145,1
39665,1
11365,0
56173,0
54352,1
47566,1
31679,0
48923,0
4969,0
13785,1
45590,1
18264,0
17441,0
1372,0
5351,0
33693,1
13478,1
4037,0
33463,1
23396,1
49810,0
39624,0
27487,1
9281,0
2017,1
52975,1
11923,1
33204,1
37929,0
2729,1
51264,1
30823,0
54847,0
42692,0
14784,1
25153,0
41356,0
33851,0
37715,0
22258,1
57189,1
48234,0
16043,1
4023,0
51901,0
6556,0
2571,1
26148,1
45339,0
31702,0
30743,1
29933,0
26488,0
52385,0
37884,1
28441,0
15970,1
11514,0
48742,1
28753,1
41020,0
10997,0
9819,1
32092,0
35658,1
12160,0
29409,1
16947,1
21420,0
54602,1
40430,1
3295,1
3581,1
28562,0
8493,0
16212,0
48515,1
14961,1
53356,0
53107,0
30371,1
55289,0
35363,1
53153,1
41863,1
13455,1
16429,0
34231,1
14058,0
1015,1
10307,0
52539,1
55171,1
50932,0
43133,0
54967,1
21828,1
44909,1
4550,0
18735,1
50156,1
42730,0
25782,1
20113,1
35712,0
26356,1
4172,0
4950,0
16766,1
517,1
14043,1
46924,0
15692,0
26857,1
13400,1
8276,1
27661,0
13536,1
49894,0
53638,0
10639,0
58631,0
47136,0
56904,1
32615,1
25148,0
20466,1
53582,0
36245,0
56517,1
39157,1
12436,1
58020,0
38136,0
40911,0
11589,0
32700,0
47132,0
1336,1
32451,1
28052,1
52484,0
25839,1
1989,1
25292,1
19977,1
16710,0
58607,0
58395,0
52172,1
33862,0
32580,1
257,1
1960,1
22667,1
51220,0
34344,0
45153,1
9954,1
31895,0
42155,0
36234,1
33220,1
26272,1
46783,0
34696,1
12530,0
14139,1
43444,1
48701,0
54263,0
36432,1
3428,0
2612,1
47328,0
40610,0
6237,0
41316,0
54035,1
5264,0
12219,0
49524,0
10138,0
43634,0
26075,1
9013,1
590,1
13575,1
12978,0
11333,1
54245,1
3794,0
24479,1
5156,1
9001,0
52490,1
14632,1
51797,1
1057,1
20830,1
11988,0
35964,1
55025,0
22224,1
57220,1
39335,1
51937,1
613,1
58359,1
51994,1
33489,1
5720,0
8582,0
24433,1
49214,0
786,1
48770,0
40725,1
49265,0
820,1
40970,1
50028,1
18470,0
9249,1
42647,0
2723,1
13300,1
30058,0
29361,0
48111,0
23566,1
11444,0
37015,0
47139,0
16390,1
28871,1
3815,0
17050,1
35438,0
702,1
34365,1
12642,1
17378,1
38480,0
77,1
13337,1
8342,1
24660,1
51041,0
12957,1
46284,0
12503,0
38021,0
35800,0
57000,1
21681,1
2690,1
22736,1
26039,0
47227,0
40479,1
18152,1
655,1
2773,1
15248,1
42150,1
58003,0
46916,0
8998,1
37767,0
27239,0
39648,0
18648,1
28358,0
28606,1
13432,1
14462,1
22558,1
1436,1
1393,1
53060,1
4934,0
57213,1
9418,0
9452,0
8618,1
51397,0
43872,0
33289,0
41767,0
30025,0
2995,1
48103,1
33738,0
51140,1
6607,0
25230,0
27266,0
7190,1
34093,1
34397,1
47806,1
48554,0
44159,1
26050,1
5806,0
41470,1
42528,0
8627,1
22628,1
460,1
21878,0
41396,0
44850,1
29534,1
45315,1
36336,1
35440,0
48948,0
27,1
27989,0
40006,1
40467,0
39900,1
11714,0
26396,0
44902,1
22769,0
41291,0
26190,1
42162,0
12234,0
25404,1
1033,1
25722,1
20901,0
37628,1
24289,1
24555,1
47761,0
55934,0
19820,1
12897,0
19300,0
40265,1
52959,0
49922,0
41818,0
52983,0
29521,0
37306,1
52275,1
18616,0
36027,1
34961,1
4409,0
45805,0
56921,1
49290,0
6532,0
26692,0
11595,1
40131,0
49895,1
49971,1
6866,0
6010,1
40742,1
2859,1
38523,0
15329,1
13581,1
27606,1
36047,0
15302,1
20355,0
13342,0
3220,1
17867,1
39180,1
34870,0
22480,1
29394,1
33000,1
52571,0
10147,0
3456,0
22338,0
40954,1
2626,0
45278,1
25907,0
39000,0
50219,0
4877,0
18797,0
1624,1
18841,0
452,1
4228,0
21882,0
26219,0
56976,1
16702,0
26278,0
48542,1
19465,0
15910,1
17303,0
53769,1
33462,1
30245,1
5566,0
32371,0
11461,1
41175,1
9913,1
5306,1
1919,1
43097,0
2921,1
25223,0
39127,0
51586,0
47527,0
28925,0
10348,1
24284,1
8111,1
52686,0
52698,1
43627,0
4255,0
14992,1
43418,1
50237,0
54511,1
32820,1
54332,0
49281,1
42988,0
5775,0
40722,1
51649,0
55996,1
4263,0
58542,1
45356,0
40329,1
44260,1
49187,1
34541,1
23935,0
15133,1
12489,0
17893,1
35301,0
9123,1
14473,1
47025,0
53985,1
11686,1
57920,1
36787,1
42642,1
36229,0
12593,0
38747,1
31076,0
837,1
40538,1
3160,1
52815,0
38876,0
28209,1
28749,1
6254,0
51875,1
28776,1
57839,1
58079,0
39716,1
26792,0
24018,0
48327,0
44961,1
55033,0
54931,1
35340,1
5934,0
8217,1
31369,0
36123,1
24218,0
16432,0
11881,1
1936,1
16958,1
20459,0
36076,1
39476,1
19293,0
5746,0
26308,0
51329,1
18808,1
34942,1
10966,1
30732,1
39291,1
29338,0
4132,0
32327,0
38272,1
37435,0
31560,0
49708,0
58100,0
54271,0
23797,1
723,1
50954,1
16754,1
25668,1
19489,0
18546,1
40224,0
539,1
45182,1
27356,0
51964,1
56192,0
5006,0
3042,1
11727,1
2867,1
14833,0
54660,1
12285,0
56052,1
9671,0
16628,1
58402,1
58135,0
29837,1
37133,0
33846,1
29602,0
42682,0
5116,0
17577,0
466,1
57875,1
41551,0
26894,1
49542,1
30251,1
1859,1
6515,0
44274,1
29691,0
10511,1
42774,1
8186,1
16495,1
49486,0
23998,0
48159,1
6312,1
41964,0
39853,1
33998,0
32091,0
7266,1
15807,0
25857,1
42059,1
13466,1
28662,1
48608,1
27564,0
25903,1
10424,0
12622,1
13639,0
43494,0
1553,1
48994,0
41388,0
28082,0
3043,0
47755,0
52600,0
53239,0
41909,0
53596,0
41698,1
16943,1
30398,1
45068,0
23519,1
4533,1
4374,0
10941,0
26215,0
4305,0
37913,0
23549,1
35428,1
42465,0
1564,1
5369,0
49366,0
44815,1
47560,1
52486,0
7336,0
43357,0
17192,1
5213,0
4073,0
4272,1
10435,0
32097,1
2927,1
53812,1
41003,0
7767,1
32331,0
32177,1
37109,0
33811,0
12784,0
14293,0
45188,0
46960,1
21459,1
51426,1
15236,0
34497,0
39442,1
43140,0
35125,1
45265,1
12703,0
20164,0
18364,1
36847,1
45237,0
40644,0
16650,0
58559,0
6139,0
47695,0
53047,1
48019,0
32073,0
33127,1
58450,0
23135,0
26796,1
50270,1
18486,1
52213,1
3739,0
44522,0
33790,1
33880,0
16198,0
43405,1
21088,1
21026,1
43016,1
45513,1
23016,1
32314,1
29459,1
26413,1
30478,1
34012,1
1378,1
8908,1
44395,0
12346,0
20759,0
49279,1
13683,1
23369,0
38738,0
2451,1
19458,1
3000,1
56600,1
29214,1
20529,1
22940,0
2485,1
16185,1
5663,0
56814,0
56383,1
51455,1
7415,0
47017,1
58309,1
29309,1
5539,0
39811,1
21558,0
25843,0
34385,1
1350,1
31803,1
48281,1
34599,0
16062,1
49123,0
27362,0
41973,1
56660,0
50469,1
34072,1
20961,1
21620,1
35839,1
29420,0
27116,0
30885,1
11454,0
10655,0
20907,1
18814,1
38325,1
43035,0
1597,1
7945,1
56424,0
1611,0
4982,1
47979,1
7017,1
47693,0
16740,0
33408,1
18752,0
18650,0
30644,0
57624,0
12626,0
36895,0
17794,0
16151,1
55647,1
13822,0
57706,0
27286,0
28513,0
56934,0
32220,1
5295,0
43842,1
26019,0
25955,0
17341,0
18094,0
11058,0
31991,1
19327,0
36400,1
19344,0
39532,0
24534,0
52968,1
33774,1
35598,1
25054,1
12797,1
7619,1
57535,0
58233,1
11421,0
24064,1
33726,1
28104,0
31172,0
41647,0
33192,0
26228,1
3692,1
34138,0
8302,1
37011,1
15257,1
30874,0
49813,1
48546,1
5928,0
58650,1
48424,0
23572,1
20820,0
43670,1
13199,0
14275,0
46906,1
34027,1
29720,0
52189,0
19323,1
47099,1
51737,0
35290,0
8049,1
28555,0
7289,1
48866,1
17125,0
23715,1
19948,0
12142,0
1418,1
54928,1
57110,0
31277,0
10812,0
686,1
51716,0
16018,0
40450,1
54872,0
40730,0
51007,0
28508,1
8903,1
45474,0
32071,0
29366,0
36003,1
30001,1
51207,1
21548,1
35509,0
54423,1
37413,0
30341,0
10234,0
3070,1
10550,0
23064,0
6555,0
278,1
15216,1
21219,0
46833,0
13650,1
21569,0
26480,1
4716,0
19659,1
6458,0
22833,0
484,1
11093,1
16283,0
48451,1
4307,0
7389,0
2948,1
29814,0
56123,0
54201,1
6449,0
43693,1
2681,0
4958,0
51558,0
27877,1
50911,1
19737,0
12849,1
54888,0
10794,1
34822,1
36534,0
4223,1
24578,0
45392,0
47383,1
15063,0
36757,0
1935,1
22082,0
39142,1
16547,1
18407,1
41795,0
7416,0
24254,1
18601,0
58056,0
50803,0
17899,0
37515,0
47271,1
52796,0
51555,0
36935,0
55286,0
35918,0
44350,0
9021,0
3513,0
11518,0
44086,0
26108,0
33320,0
47598,1
46243,1
40920,1
18642,0
55464,1
38093,0
9450,0
9350,0
2453,1
21097,0
48130,1
22674,0
46887,0
48098,1
56063,0
32959,0
25884,1
42087,0
14619,0
50762,1
7890,1
56070,1
32897,0
31849,0
43607,1
25261,0
12855,1
17172,1
56780,0
56798,1
14892,0
35091,0
22824,0
28647,1
32674,1
29266,1
25511,1
43580,1
6586,0
35163,0
55751,1
41990,1
23172,0
20695,1
15874,1
58256,0
48167,0
3740,1
4435,0
24395,0
37785,0
25663,0
36564,0
10779,1
21726,0
34499,1
36881,0
33077,0
32899,1
32079,0
20152,0
57418,0
8157,1
4811,0
49239,0
22590,0
16321,0
36546,1
12528,1
58511,1
9567,0
27278,0
18217,0
34783,0
31568,0
12297,1
18492,1
43011,1
22171,0
40676,1
50761,0
32675,1
44288,0
2757,1
6206,0
8375,1
23819,1
14987,1
56608,0
45841,1
23730,0
26837,1
41204,0
32507,0
7480,1
51145,0
31736,0
53527,1
21029,1
48183,0
29661,1
10512,0
8931,0
49106,0
56635,1
42135,1
17332,0
44093,1
45114,0
9053,0
50745,0
2994,1
46420,1
33187,0
26309,0
28958,0
49000,1
11427,1
37815,0
21183,0
29110,0
15592,1
14063,0
41060,0
51739,1
38985,1
35244,0
5065,0
3969,0
57687,1
653,1
14106,0
55022,1
17710,1
23340,0
54929,1
52794,0
39877,1
56381,1
47096,1
38538,1
16581,1
32477,1
20833,0
48268,1
52657,0
17895,1
56049,0
47705,1
41081,0
52623,0
50501,0
46116,1
56702,1
48056,0
25530,0
56116,0
14918,1
5399,0
16042,1
46856,0
44839,0
53204,0
13410,0
23465,1
7648,1
34710,1
9985,0
8567,0
6184,1
49113,1
58506,0
45997,1
36147,1
56366,1
31059,0
51506,1
21593,0
11226,0
39214,0
53164,0
24586,0
57025,1
24725,1
33205,1
30590,0
36817,1
53181,1
25529,1
38101,1
7999,1
29490,1
27341,0
29782,0
47887,0
42088,1
52187,0
41243,0
40070,0
23646,0
11175,1
45399,1
25718,1
38428,0
2874,1
39186,1
35379,0
40322,1
14942,0
29196,0
21513,0
36525,0
52069,1
4700,0
38440,1
6770,1
16068,0
34095,1
40605,0
51677,1
